枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,マイネルフォルツァ,牡,5,58.0,M.ディー,金成 貴史(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
2,2,アルヴィエンヌ,牝,5,56.0,野中 悠太郎,浅利 英明(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
2,3,エンペラーズソード,せん,3,55.0,木幡 巧也,高木 登(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
3,4,レイククレセント,牝,4,56.0,D.レーン,大竹 正博(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
3,5,リヤンドゥミラクル,牝,4,56.0,団野 大成,和田 勇介(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
4,6,ブルーベリーフィズ,牝,3,53.0,三浦 皇成,木村 哲也(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
4,7,ラインアルテミス,牝,3,53.0,江田 照男,武藤 善則(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
5,8,エコロライジン,牡,4,58.0,石橋 脩,矢野 英一(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
5,9,ディバイングレース,牝,5,56.0,内田 博幸,蛯名 正義(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
6,10,バンブルビー,牡,3,55.0,田辺 裕信,小西 一男(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
6,11,ヴァンガーズハート,せん,6,58.0,荻野 極,鹿戸 雄一(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
7,12,ゴールドシーン,せん,5,58.0,津村 明秀,林 徹(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
7,13,ギフテッド,牝,3,51.0,今村 聖奈,武井 亮(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
8,14,アルメントフーベル,牝,3,53.0,戸崎 圭太,宮田 敬介(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
8,15,エルマーゴ,牡,3,55.0,岩田 望来,加藤 征弘(美浦),2505030608,2025年6月22日（日）,東京,14:05,サラ系3歳上500万円以下,8R,芝1600,1勝
