枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,サンタカリス,牝,2,55.0,太宰 啓介,秋山 真一郎(栗東),2509030205,2025年6月8日（日）,阪神,12:10,サラ系2歳新馬,5R,芝1400,新馬
2,2,トモジャプレジール,牡,2,55.0,国分 優作,大根田 裕之(栗東),2509030205,2025年6月8日（日）,阪神,12:10,サラ系2歳新馬,5R,芝1400,新馬
3,3,ファムマルキーズ,牝,2,54.0,高杉 吏麒,大久保 龍志(栗東),2509030205,2025年6月8日（日）,阪神,12:10,サラ系2歳新馬,5R,芝1400,新馬
4,4,ラデアベンダータ,牝,2,55.0,鮫島 克駿,河嶋 宏樹(栗東),2509030205,2025年6月8日（日）,阪神,12:10,サラ系2歳新馬,5R,芝1400,新馬
5,5,ペントハウス,牡,2,55.0,岩田 望来,福永 祐一(栗東),2509030205,2025年6月8日（日）,阪神,12:10,サラ系2歳新馬,5R,芝1400,新馬
6,6,ラッキーバック,牡,2,55.0,北村 友一,池添 学(栗東),2509030205,2025年6月8日（日）,阪神,12:10,サラ系2歳新馬,5R,芝1400,新馬
6,7,ジューンマロン,牝,2,55.0,藤岡 佑介,武 英智(栗東),2509030205,2025年6月8日（日）,阪神,12:10,サラ系2歳新馬,5R,芝1400,新馬
7,8,トライアンフパス,牝,2,55.0,和田 竜二,宮 徹(栗東),2509030205,2025年6月8日（日）,阪神,12:10,サラ系2歳新馬,5R,芝1400,新馬
7,9,ユウファラオ,牡,2,52.0,田山 旺佑,森 秀行(栗東),2509030205,2025年6月8日（日）,阪神,12:10,サラ系2歳新馬,5R,芝1400,新馬
8,10,ラブルラウザー,牝,2,55.0,菱田 裕二,大久保 龍志(栗東),2509030205,2025年6月8日（日）,阪神,12:10,サラ系2歳新馬,5R,芝1400,新馬
8,11,リヒトミューレ,牡,2,55.0,幸 英明,中村 直也(栗東),2509030205,2025年6月8日（日）,阪神,12:10,サラ系2歳新馬,5R,芝1400,新馬
