枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ビリオネアボーイ,牡,3,54.0,田山 旺佑,新谷 功一(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
1,2,エマダイヤモンド,牝,3,52.0,古川 奈穂,矢作 芳人(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
2,3,ブラックソンソルト,牝,3,52.0,和田 陽希,松永 幹夫(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
2,4,レインオンミー,牡,3,57.0,和田 竜二,福永 祐一(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
3,5,ヤングソルジャー,せん,3,57.0,古川 吉洋,武 幸四郎(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
3,6,ジーティーハート,牝,3,51.0,河原田 菜々,渡辺 薫彦(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
4,7,エイシンカーバイン,牡,3,57.0,川又 賢治,吉村 圭司(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
4,8,ステイトゥルー,牡,3,55.0,今村 聖奈,寺島 良(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
5,9,スピードイエロー,牡,3,57.0,幸 英明,佐々木 晶三(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
5,10,セレスチャルホープ,牝,3,55.0,岩田 康誠,茶木 太樹(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
6,11,コルレーニョ,牝,3,55.0,中井 裕二,畑端 省吾(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
6,12,ハギノヴェルドン,牡,3,57.0,鮫島 克駿,高野 友和(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
7,13,ドバイミッション,牡,3,57.0,菱田 裕二,辻野 泰之(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
7,14,コリカンチャ,せん,3,57.0,団野 大成,斉藤 崇史(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
7,15,ヴァイスクレー,牝,3,54.0,吉村 誠之助,奥村 豊(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
8,16,ウチナータイム,牝,3,55.0,小沢 大仁,中内田 充正(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
8,17,シャインモノリス,牡,3,56.0,松本 大輝,本田 優(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
8,18,ダノンプリマ,牝,3,55.0,角田 大和,千田 輝彦(栗東),2508021203,2025年6月1日（日）,京都,10:55,サラ系3歳未勝利,3R,芝1600,未勝利
