枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ジョニール,牝,4,56.0,幸 英明,森田 直行(栗東),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
1,2,ミッドナイトラスタ,牝,4,56.0,岩田 望来,加藤 征弘(美浦),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
2,3,グランオルカ,牡,4,58.0,藤岡 佑介,武井 亮(美浦),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
2,4,リネアグローリア,牡,4,58.0,酒井 学,小崎 憲(栗東),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
3,5,ハリーケーン,牡,3,55.0,水口 優也,大根田 裕之(栗東),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
3,6,プレイテシア,牝,6,56.0,和田 竜二,羽月 友彦(栗東),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
4,7,ベルジュロネット,牡,3,55.0,鮫島 克駿,大久保 龍志(栗東),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
4,8,キングクー,牡,6,58.0,松若 風馬,根本 康広(美浦),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
5,9,サザーランド,牝,5,56.0,藤懸 貴志,小林 真也(栗東),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
5,10,スピリットワールド,牡,6,58.0,北村 友一,高橋 一哉(栗東),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
6,11,トーセンサウダージ,牡,5,58.0,横山 典弘,杉浦 宏昭(美浦),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
6,12,ヨゾラノムコウニ,牡,4,58.0,吉田 隼人,小笠 倫弘(美浦),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
7,13,サヴァビアン,牡,7,58.0,松本 大輝,羽月 友彦(栗東),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
7,14,エンプレスペイ,牝,5,56.0,国分 優作,小栗 実(栗東),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
8,15,プロトポロス,牡,5,58.0,斎藤 新,西村 真幸(栗東),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
8,16,ワーズワース,牡,7,58.0,高杉 吏麒,高橋 一哉(栗東),2509030210,2025年6月8日（日）,阪神,14:50,洲本特別,10R,ダ1400,2勝
